Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('cuatro', 'países')|2|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
('eficiencia', 'y')|2|1|36|218|0.02702702702702703|0.0045662100456621|0.03159323707268913|12.365391428921631|0.020216152452524658|0.0006386936971302373|
('y', 'visitas', '.')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
morbilidad|1|2|1451|217|0.0013764624913971094|0.0091324200913242|0.01050888258272131|7.070025806917739|-1.494998447298501|-0.01571076314401062|
('enfermedad', 'de')|2|1|7548|218|0.00013246787653993907|0.0045662100456621|0.00469867792220204|4.692774963542438|-2.1752244113348795|-0.010220678917374127|
('ocular', "''", ':')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
displasias|1|1|104|218|0.009523809523809525|0.0045662100456621|0.014090019569471625|10.860599276884457|-0.4103646990156037|-0.005782046639750189|
('général', 'de', 'la')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
sérico|1|1|303|218|0.003289473684210526|0.0045662100456621|0.007855683729872626|9.326917281106995|-0.8492120831737344|-0.006671141544999145|
(',', 'clinica')|2|1|25|218|0.038461538461538464|0.0045662100456621|0.043027748507200564|12.874405076409488|0.165865190725024|0.007136805712615189|
('de', 'la', 'enseñanza')|3|1|126|218|0.007874015748031496|0.0045662100456621|0.012440225793693596|10.586160107778415|-0.4888926544876669|-0.006081935010704805|
('influencia', 'mediática', ':')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
(';', 'cuarto', 'tema')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
guardas|1|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
(':', 'comparación')|2|1|603|218|0.0016556291390728477|0.0045662100456621|0.006221839184734948|8.336440055225502|-1.1326269898121546|-0.007047022986901654|
('de', 'una', 'intervención')|3|2|441|217|0.004514672686230248|0.0091324200913242|0.013647092777554447|8.783681905995563|-1.0046533180621726|-0.013710597040872387|
('notas', 'psiquiátricas', 'para')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
normas|1|1|261|218|0.003816793893129771|0.0045662100456621|0.00838300393879187|9.54142179301313|-0.7878338155802593|-0.006604413979122742|
neuroquirúrgicos|1|2|91|217|0.021505376344086023|0.0091324200913242|0.030637796435410224|11.03568598344255|-0.3602654324235546|-0.011037738981307903|
('pertinencia', 'del', 'perfil')|3|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
(':', 'el')|2|1|1423|218|0.0007022471910112359|0.0045662100456621|0.005268457236673336|7.099111363584182|-1.48667591336057|-0.007832488474332436|
('importancia', 'semiológica')|2|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
portátil|1|1|68|218|0.014492753623188406|0.0045662100456621|0.019058963668850508|11.46632033777241|-0.23704382556724862|-0.004517809659411528|
('la', 'odontologia', 'de')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('al', 'cabo')|2|1|29|218|0.03333333333333333|0.0045662100456621|0.03789954337899543|12.667954198942061|0.10679138808329484|0.004047344845165969|
(',', '2014', '.')|3|1|22|218|0.043478260869565216|0.0045662100456621|0.048044470915227316|13.051282838493567|0.21647694949904117|0.010400520504023816|
('o', 'fidelidad', 'a')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
problema|1|2|2181|217|0.0009161704076958314|0.0091324200913242|0.010048590499020031|6.482748379559789|-1.6630418640437732|-0.01671122667450282|
aórticos|1|1|32|218|0.030303030303030304|0.0045662100456621|0.034869240348692404|12.530450675192126|0.06744616405620125|0.00235179650507302|
('estandarización', 'ortográfica', '.')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('o', 'generalistas', ':')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('”', ',')|2|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
artículos|1|1|174|218|0.005714285714285714|0.0045662100456621|0.010280495759947814|10.123633682718252|-0.6212398505168995|-0.006386653649149599|
('clínico', 'de')|2|1|1497|218|0.0006675567423230974|0.0045662100456621|0.005233766787985198|7.0260228860918295|-1.5075894321003918|-0.007890371499644496|
('generales', 'de')|2|3|127|216|0.023076923076923078|0.0136986301369863|0.03677555321390938|10.552476981522126|-0.4985307358425616|-0.018333743604747522|
('topyps', '.')|2|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
alteraciones|1|1|3700|218|0.0002701972439881113|0.0045662100456621|0.004836407289650212|5.7211453742503595|-1.8809667582312322|-0.00909712134109926|
('12', 'años', ':')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('(', 'disease')|2|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('durante', 'el', '2012')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('comunidad', 'en', 'la')|3|1|22|218|0.043478260869565216|0.0045662100456621|0.048044470915227316|13.051282838493567|0.21647694949904117|0.010400520504023816|
('respiratorias', 'en', 'atención')|3|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6524285880129495|0.08453269947428055|
('sobre', 'la', 'ética')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('orientaciones', 'sobre', 'el')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('de', 'la', 'campaña')|3|1|107|218|0.009259259259259259|0.0045662100456621|0.013825469304921359|10.819957292387112|-0.4219939863338093|-0.0058342649049194836|
('autopercepción', 'del', 'rol')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('las', 'cistitis', 'en')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('pacientes', 'con')|2|4|20765|215|0.0001925947325340652|0.0182648401826484|0.018457434915182466|3.232700661012709|-2.593009708486305|-0.04786030792882224|
('no', 'cardiólogos')|2|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('intervención', 'sobre', 'los')|3|1|19|218|0.05|0.0045662100456621|0.0545662100456621|13.252916699663219|0.2741724122974745|0.014960549438149865|
('el', 'práctico', 'general')|3|5|9|214|0.35714285714285715|0.0228310502283105|0.37997390737116765|13.767489872492977|0.42141225176616154|0.16012565991767064|
('de', 'utilización', 'de')|3|1|117|218|0.00847457627118644|0.0045662100456621|0.01304078631684854|10.69220174518874|-0.4585499267791267|-0.0059798516107331355|
('revascularización', 'de')|2|1|35|218|0.027777777777777776|0.0045662100456621|0.032343987823439876|12.404919793108268|0.031526788732480486|0.0010197020708755103|
('pacientes', 'mayores')|2|1|507|218|0.001968503937007874|0.0045662100456621|0.006534713982669974|8.586160107778415|-1.061172156191888|-0.006934456527087177|
('primaria', 'las', 'recomendaciones')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('conocimientos', 'sobre', 'hígado')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
síndrome|1|4|12874|215|0.00031060723714862557|0.0182648401826484|0.018575447419797025|3.922223859912416|-2.395709712146393|-0.04450137979107239|
('primaria', 'y')|2|4|578|215|0.006872852233676976|0.0182648401826484|0.025137692416325377|8.389969451642296|-1.1173101016581894|-0.028086597669136803|
('daño', 'auditivo')|2|1|11|218|0.08333333333333333|0.0045662100456621|0.08789954337899543|13.989882293829424|0.4850475637987703|0.04263545937500606|
('cobertura', 'de')|2|1|209|218|0.004761904761904762|0.0045662100456621|0.009328114807566863|9.860599276884457|-0.6965044498677143|-0.006497073472347238|
('por', 'quemarse')|2|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('en', 'el')|2|14|58099|205|0.00024090995130177412|0.0639269406392694|0.06416785059057117|1.7482714813609184|-3.0177639041094717|-0.19364342331651532|
hipocrática|1|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
tiroidea|1|2|880|217|0.0022675736961451248|0.0091324200913242|0.011399993787469325|7.79020994899306|-1.2889251363174274|-0.014693738546531726|
('inmigrante', 'y', 'autóctona')|3|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6524285880129495|0.08453269947428055|
('de', '65')|2|1|644|218|0.0015503875968992248|0.0045662100456621|0.006116597642561325|8.241689444239963|-1.159738906032642|-0.007093656258625907|
('adversos', 'en', 'pacientes')|3|1|27|218|0.03571428571428571|0.0045662100456621|0.04028049575994781|12.767489872492977|0.1352725009140509|0.005448843399505964|
('predice', 'hipertensión', 'arterial')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
('de', 'goldberg', 'en')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('validación', 'de', 'las')|3|1|48|218|0.02040816326530612|0.0045662100456621|0.02497437331096822|11.960134950435371|-0.0957438353327375|-0.0023911422858236557|
('de', 'asma')|2|1|205|218|0.0048543689320388345|0.0045662100456621|0.009420578977700935|9.888344267367362|-0.6885655052035418|-0.006486685723090509|
('del', 'paciente', 'y')|3|1|60|218|0.01639344262295082|0.0045662100456621|0.02095965266861292|11.644107456987694|-0.18617186357027296|-0.003902097597101312|
respiratorias|1|2|743|217|0.0026845637583892616|0.0091324200913242|0.011816983849713462|8.033748179201057|-1.2192391678027474|-0.014407729554863148|
('insuficiencia', 'cardíaca', '.')|3|1|362|218|0.0027548209366391185|0.0045662100456621|0.007321030982301219|9.07101905655483|-0.9224347373905886|-0.006753173291587387|
('ruido', 'laboral')|2|1|14|218|0.06666666666666667|0.0045662100456621|0.07123287671232877|13.667954198942061|0.3929311389354055|0.027989615376220665|
modelos|1|2|690|217|0.002890173410404624|0.0091324200913242|0.012022593501728825|8.140216566913855|-1.1887743298689812|-0.014292150533304852|
consejería|1|1|43|218|0.022727272727272728|0.0045662100456621|0.027293482772934828|12.115413175913282|-0.05131256258173019|-0.0014004985428595932|
('espontáneas', '.')|2|1|34|218|0.02857142857142857|0.0045662100456621|0.03313763861709067|12.445561777605613|0.043156076050686096|0.0014300904522993173|
('prevalencia', 'de', 'prescripción-indicación')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('de', 'helicobacter', 'pylori')|3|1|428|218|0.002331002331002331|0.0045662100456621|0.006897212376664431|8.830010957051034|-0.9913967349359455|-0.00683787383038491|
('consulta', 'de', 'aps')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('práctica', 'y', 'la')|3|1|6|218|0.14285714285714285|0.0045662100456621|0.14742335290280495|14.767489872492977|0.7075520026182722|0.10430968857907992|
('estudio', 'con', 'grupos')|3|1|14|218|0.06666666666666667|0.0045662100456621|0.07123287671232877|13.667954198942061|0.3929311389354055|0.027989615376220665|
('de', 'una')|2|6|7826|213|0.0007660878447395301|0.0273972602739726|0.02816334811871213|4.639679744946886|-2.190417063955249|-0.06168947829733902|
('diagnosticados', 'de', 'depresión')|3|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
-|1|1|460|218|0.0021691973969631237|0.0045662100456621|0.0067354074426252235|8.726221854121242|-1.0210949229894402|-0.0068774903439299045|
('alimentaria', 'e', 'influencia')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
experiencias|1|3|498|216|0.005988023952095809|0.0136986301369863|0.019686654089082108|8.606178001355373|-1.0554442411111935|-0.02077816568506984|
('y', 'psicólogos', 'acerca')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('revistas', 'científicas', '.')|3|1|8|218|0.1111111111111111|0.0045662100456621|0.1156773211567732|14.404919793108268|0.6038062904367018|0.06984669417532623|
('eficiencia', 'y', 'validez')|3|1|6|218|0.14285714285714285|0.0045662100456621|0.14742335290280495|14.767489872492977|0.7075520026182722|0.10430968857907992|
('la', 'responsabilidad', 'del')|3|1|23|218|0.041666666666666664|0.0045662100456621|0.046232876712328765|12.989882293829424|0.19890781294665966|0.009196080393081868|
('uso', 'de', 'alcohol')|3|1|45|218|0.021739130434782608|0.0045662100456621|0.02630534048044471|12.051282838493567|-0.06966280135306945|-0.001832503708414076|
('aorta', 'abdominal')|2|1|206|218|0.004830917874396135|0.0045662100456621|0.009397127920058236|9.881357837051254|-0.6905646006335384|-0.006489323889217289|
('y', 'de')|2|3|4903|216|0.0006114961271911944|0.0136986301369863|0.014310126264177495|5.3145132759929785|-1.99732036551507|-0.0285819066205338|
('variables', 'familiares', 'y')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('policlínico', 'universitario', '“')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('la', 'utilización')|2|1|669|218|0.0014925373134328358|0.0045662100456621|0.006058747359094936|8.186827509205445|-1.1754370864546837|-0.00712167634333956|
('y', 'uso')|2|1|239|218|0.004166666666666667|0.0045662100456621|0.008732876712328766|9.667954198942061|-0.7516278644730371|-0.006563873473993988|
('perfil', 'lipídico')|2|1|245|218|0.0040650406504065045|0.0045662100456621|0.008631250696068606|9.63233028921134|-0.7618212811277634|-0.006575470463013884|
('edad', 'en', 'la')|3|1|63|218|0.015625|0.0045662100456621|0.0201912100456621|11.57484479455058|-0.2059906645433824|-0.004159200775240955|
('(', 'i')|2|1|824|218|0.0012121212121212121|0.0045662100456621|0.005778331257783312|7.886594485417402|-1.26134568907897|-0.007288473222075244|
('gástricos', 'en')|2|1|9|218|0.1|0.0045662100456621|0.1045662100456621|14.252916699663219|0.5603121631495852|0.05858971934303882|
('conducta', "''", ',')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
('su', 'enfermedad', ')')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('depresión', 'mayor')|2|1|54|218|0.01818181818181818|0.0045662100456621|0.02274802822748028|11.79348508102592|-0.1434289874450945|-0.0032627266550399243|
('general', ';')|2|1|21|218|0.045454545454545456|0.0045662100456621|0.050020755500207556|13.115413175913282|0.23482718827038043|0.011746233369273907|
('ateromatosis', 'de', 'aorta')|3|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6524285880129495|0.08453269947428055|
(':', 'conocimiento')|2|1|24|218|0.04|0.0045662100456621|0.0445662100456621|12.930988604775855|0.1820559874341097|0.008113545376058953|
('de', 'referencia', '.')|3|1|255|218|0.00390625|0.0045662100456621|0.0084724600456621|9.57484479455058|-0.7782701662476037|-0.006593862888263623|
otorrinolaringología|1|1|229|218|0.004347826086956522|0.0045662100456621|0.008914036132618621|9.729354743606205|-0.734058727920655|-0.00654342602414878|
('bélgica', '.')|2|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('incidencia', 'y', 'evitabilidad')|3|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6524285880129495|0.08453269947428055|
('y', 'el', 'odontopediatra')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('interpretación', 'del')|2|1|30|218|0.03225806451612903|0.0045662100456621|0.03682427456179113|12.620648484163706|0.09325534264273524|0.003434060341829991|
('análisis', 'poblacional')|2|1|18|218|0.05263157894736842|0.0045662100456621|0.05719778899303052|13.326917281106995|0.29534692023470804|0.016893190823326246|
('medir', 'el')|2|1|40|218|0.024390243902439025|0.0045662100456621|0.028956453948101125|12.217292789932497|-0.022160755209362983|-0.0006416968876750614|
aparato|1|1|915|218|0.001091703056768559|0.0045662100456621|0.005657913102430659|7.735641006453636|-1.3045394799399215|-0.0073809710161901595|
fluencia|1|1|19|218|0.05|0.0045662100456621|0.0545662100456621|13.252916699663219|0.2741724122974745|0.014960549438149865|
programa|1|3|4403|216|0.0006808896958692692|0.0136986301369863|0.01437951983285557|5.469591014849697|-1.9529464599558999|-0.028082432353440937|
('generales', 'en', 'una')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('antibióticos', 'prescritos', 'en')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('sobre', 'enfermedades')|2|1|38|218|0.02564102564102564|0.0045662100456621|0.03020723568668774|12.289442575688332|-0.0015158334891551702|-4.578913946868445e-05|
escuela|1|1|383|218|0.0026041666666666665|0.0045662100456621|0.007170376712328766|8.989882293829424|-0.9456511904617828|-0.0067806752740731425|
('cabecera', ':', 'la')|3|1|6|218|0.14285714285714285|0.0045662100456621|0.14742335290280495|14.767489872492977|0.7075520026182722|0.10430968857907992|
('i', '.')|2|3|1778|216|0.0016844469399213925|0.0136986301369863|0.015383077076907694|6.776372993448962|-1.579024190181478|-0.02429025082386343|
('en', 'la', 'calidad')|3|1|326|218|0.0030581039755351682|0.0045662100456621|0.007624314021197268|9.221697969052498|-0.879319510909839|-0.006704208076142209|
('fármacos', 'genéricos', 'en')|3|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6524285880129495|0.08453269947428055|
('la', 'morbilidad')|2|1|369|218|0.002702702702702703|0.0045662100456621|0.007268912748364803|9.043463334034268|-0.9303195249671721|-0.006762411455086565|
('ariadne', '.')|2|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('físico', 'predice')|2|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
('relación', 'médico')|2|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
(':', 'comienzo')|2|1|9|218|0.1|0.0045662100456621|0.1045662100456621|14.252916699663219|0.5603121631495852|0.05858971934303882|
('las', 'consultas', 'de')|3|3|218|216|0.013574660633484163|0.0136986301369863|0.027273290770470464|9.786942235159149|-0.7175806574354976|-0.019570785921503683|
('desde', 'la', 'docencia')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('distrito', 'de', 'atención')|3|1|35|218|0.027777777777777776|0.0045662100456621|0.032343987823439876|12.404919793108268|0.031526788732480486|0.0010197020708755103|
('perfiles', 'de')|2|1|69|218|0.014285714285714285|0.0045662100456621|0.018851924331376384|11.445561777605613|-0.24298367480142452|-0.004580709851116221|
('plazas', 'de', 'medicina')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('medicina', 'basada', 'en')|3|1|134|218|0.007407407407407408|0.0045662100456621|0.011973617453069508|10.498029197499749|-0.5141104111971742|-0.0061557613923152255|
acceso|1|1|763|218|0.0013089005235602095|0.0045662100456621|0.005875110569222309|7.997415966514832|-1.2296352580886896|-0.0072242431010852625|
('de', 'los', 'diferentes')|3|1|99|218|0.01|0.0045662100456621|0.0145662100456621|10.930988604775855|-0.39022351427011154|-0.005684077673614867|
('mejorar', 'la')|2|1|304|218|0.003278688524590164|0.0045662100456621|0.007844898570252265|9.322179362100332|-0.8505677901378585|-0.006672618040755115|
('problema', 'del', 'tratamiento')|3|1|6|218|0.14285714285714285|0.0045662100456621|0.14742335290280495|14.767489872492977|0.7075520026182722|0.10430968857907992|
('y', 'formación', '.')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('utilizando', 'la', '``')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('tratar', 'la')|2|1|46|218|0.02127659574468085|0.0045662100456621|0.02584280579034295|12.020255942872943|-0.07854082953566914|-0.002029715404302729|
('con', 'artritis', 'reumatoide')|3|1|251|218|0.003968253968253968|0.0045662100456621|0.008534464013916068|9.597564871050663|-0.7717690492185292|-0.006586635177609756|
('la', 'fisiopatogenia', 'con')|3|1|3|218|0.25|0.0045662100456621|0.2545662100456621|15.57484479455058|0.9385683388650601|0.23892778489373104|
('la', 'wonca')|2|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
('con', 'grupos', 'focales')|3|1|15|218|0.0625|0.0045662100456621|0.0670662100456621|13.57484479455058|0.3662888371608388|0.02456560409041014|
noles|1|1|7|218|0.125|0.0045662100456621|0.1295662100456621|14.57484479455058|0.6524285880129495|0.08453269947428055|
breves|1|1|99|218|0.01|0.0045662100456621|0.0145662100456621|10.930988604775855|-0.39022351427011154|-0.005684077673614867|
('información', 'científica', 'para')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
comparación|1|4|3414|215|0.0011702750146284377|0.0182648401826484|0.01943511519727684|5.835908112874441|-1.8481285767942315|-0.03591859178937518|
('hepáticas', 'en')|2|1|136|218|0.0072992700729927005|0.0045662100456621|0.0118654801186548|10.476812711590053|-0.5201812911893318|-0.006172200768703199|
(':', 'morbilidad', '.')|3|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
('dos', 'distritos', 'de')|3|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
('medicina', 'a')|2|1|11|218|0.08333333333333333|0.0045662100456621|0.08789954337899543|13.989882293829424|0.4850475637987703|0.04263545937500606|
('a', 'las', 'fuentes')|3|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('de', 'conocimientos')|2|1|127|218|0.0078125|0.0045662100456621|0.0123787100456621|10.57484479455058|-0.492130415395493|-0.006091939716832051|
(',', 'con', 'una')|3|1|29|218|0.03333333333333333|0.0045662100456621|0.03789954337899543|12.667954198942061|0.10679138808329484|0.004047344845165969|
('de', 'la', 'ecografía')|3|2|456|217|0.004366812227074236|0.0091324200913242|0.013499232318398436|8.735641006453637|-1.0183997290878106|-0.013747614535950385|
('informe', 'del')|2|1|157|218|0.006329113924050633|0.0045662100456621|0.010895323969712732|10.271064046373477|-0.5790541629925573|-0.0063089827018147525|
général|1|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('médico', 'practico')|2|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('interna', 'bilateral')|2|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
('hipertensión', 'arterial', 'en')|3|2|691|217|0.002886002886002886|0.0091324200913242|0.012018422977327086|8.138133252413366|-1.1893704489610977|-0.014294357132347888|
('dermatologia', 'y', 'medicina')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('de', 'tratar', 'la')|3|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
('carreras', 'de')|2|1|33|218|0.029411764705882353|0.0045662100456621|0.03397797475154445|12.487381953300241|0.055122490704538486|0.0018729505974010524|
('insuficiencia', 'cardíaca', 'y')|3|1|56|218|0.017543859649122806|0.0045662100456621|0.022110069694784906|11.74195478038584|-0.15817385483158175|-0.003497234954219063|
('hacer', 'entre')|2|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('y', 'pertinencia', 'del')|3|1|5|218|0.16666666666666666|0.0045662100456621|0.17123287671232876|14.989882293829424|0.7711873146508809|0.13205262237172616|
('los', 'profesionales', 'con')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('y', 'generalidades')|2|1|25|218|0.038461538461538464|0.0045662100456621|0.043027748507200564|12.874405076409488|0.165865190725024|0.007136805712615189|
('mongering', ')')|2|1|0|218|1.0|0.0045662100456621|1.004566210045662|17.57484479455058|1.510847840569281|1.5177466891563551|
('la', 'depresión', 'en')|3|1|86|218|0.011494252873563218|0.0045662100456621|0.01606046291922532|11.131901298701852|-0.3327344060871006|-0.005343868590912338|
('displasias', 'del')|2|1|20|218|0.047619047619047616|0.0045662100456621|0.05218525766470972|13.18252737177182|0.2540312275519824|0.013256685064682706|
('(', 'proyecto', 'telbil-a')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
('primaria', 'en', 'el')|3|1|136|218|0.0072992700729927005|0.0045662100456621|0.0118654801186548|10.476812711590053|-0.5201812911893318|-0.006172200768703199|
constante|1|1|33|218|0.029411764705882353|0.0045662100456621|0.03397797475154445|12.487381953300241|0.055122490704538486|0.0018729505974010524|
hospitalizados|1|2|1311|217|0.0015232292460015233|0.0091324200913242|0.010655649337325724|7.216193593657693|-1.453174033218126|-0.015484512924079675|
('militar', ',', 'con')|3|1|2|218|0.3333333333333333|0.0045662100456621|0.3378995433789954|15.989882293829424|1.0573270655029916|0.35727033263571406|
desnutrición|1|1|722|218|0.0013831258644536654|0.0045662100456621|0.005949335910115766|8.076992957599463|-1.2068651176861724|-0.007180045983316436|
('y', 'prevalencia', 'del')|3|1|25|218|0.038461538461538464|0.0045662100456621|0.043027748507200564|12.874405076409488|0.165865190725024|0.007136805712615189|
('en', 'valenciano', 'significa')|3|1|1|218|0.5|0.0045662100456621|0.504566210045662|16.57484479455058|1.2247080897171703|0.6179463192408553|
('respiratorio', 'inferior', 'en')|3|1|16|218|0.058823529411764705|0.0045662100456621|0.0633897394574268|13.487381953300241|0.34126224155664914|0.02163252457893344|
('la', 'importancia', 'de')|3|2|384|217|0.0051813471502590676|0.0091324200913242|0.014313767241583269|8.982387757282499|-0.9477956752820721|-0.013566526688566817|
(',', 'actor')|2|1|4|218|0.2|0.0045662100456621|0.2045662100456621|15.252916699663219|0.8464519140016957|0.1731554600332236|
